v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
18303,-81.6655029161283,34.2517229649268,joint,,,,,,SRID=4326;POINT(-81.6655029161283 34.2517229649268)
27962,-113.884069084926,50.9543749821761,joint,240000,,,,,SRID=4326;POINT(-113.884069084926 50.9543749821761)
21071,-66.3922617443969,48.0504030112731,joint,,,,,,SRID=4326;POINT(-66.3922617443969 48.0504030112731)
9436,-116.254316973572,33.72590916826,station,,,,,,SRID=4326;POINT(-116.254316973572 33.72590916826)
22116,-78.7305503963873,43.1632681207525,joint,,,,,,SRID=4326;POINT(-78.7305503963873 43.1632681207525)
3226,-108.015592227728,37.184408763133,substation,345000,,Hesperus Substation,,,SRID=4326;POINT(-108.015592227728 37.184408763133)
25027,-79.8061444289036,43.3244937112045,joint,,,,,,SRID=4326;POINT(-79.8061444289036 43.3244937112045)
8771,-114.214305175281,40.838733999724,station,,,,,,SRID=4326;POINT(-114.214305175281 40.838733999724)
24798,-112.216796815916,33.5526132991711,joint,,,,,,SRID=4326;POINT(-112.216796815916 33.5526132991711)
18200,-120.480795361403,35.0667096612794,joint,,,,,,SRID=4326;POINT(-120.480795361403 35.0667096612794)
2007,-71.0504467652726,42.4696183767784,substation,115000,60,Melrose Substation,,,SRID=4326;POINT(-71.0504467652726 42.4696183767784)
10980,-83.5137709232592,42.407725422496,substation,,,,,,SRID=4326;POINT(-83.5137709232592 42.407725422496)
4520,-81.2448279462272,32.0018466384594,station,,,Grove Point Road Substation,,,SRID=4326;POINT(-81.2448279462272 32.0018466384594)
30041,-97.8468713691294,50.3726191913253,joint,230000,60,,Manitoba Hydro,,SRID=4326;POINT(-97.8468713691294 50.3726191913253)
11104,-87.3312900304107,30.7948283416863,sub_station,,,,,,SRID=4326;POINT(-87.3312900304107 30.7948283416863)
30176,-70.9997611600886,46.455859567638,joint,120000;230000;230000,,,Hydro-Québec,2399,SRID=4326;POINT(-70.9997611600886 46.455859567638)
20404,-84.7923620808581,42.4103973939699,joint,345000,60,,,,SRID=4326;POINT(-84.7923620808581 42.4103973939699)
21900,-72.5111383683022,42.794770614292,joint,345000;115000,,Northfield Mountain - Vernon VT 345kV transmission line;115kV transmission line,,381,SRID=4326;POINT(-72.5111383683022 42.794770614292)
9180,-81.9062005809417,28.0119362664819,substation,230000;69000,60,Eaton Park Substation,City of Lakeland,,SRID=4326;POINT(-81.9062005809417 28.0119362664819)
10053,-77.6952999198062,36.1913515538557,substation,,,,,,SRID=4326;POINT(-77.6952999198062 36.1913515538557)
69,-122.875136201345,49.1362537833556,station,,,Strawberry Hill Substation,,,SRID=4326;POINT(-122.875136201345 49.1362537833556)
18354,-117.955302224518,33.9731855598816,joint,220000,60,,Southern California Edison,,SRID=4326;POINT(-117.955302224518 33.9731855598816)
4901,-112.16125616011,33.4423042588814,substation,,,,Arizona Public Service Company,,SRID=4326;POINT(-112.16125616011 33.4423042588814)
22254,-78.8572575875493,43.0476899959276,joint,,,,,,SRID=4326;POINT(-78.8572575875493 43.0476899959276)
21597,-100.225072271658,25.5738819272817,joint,400000,60,,,,SRID=4326;POINT(-100.225072271658 25.5738819272817)
20290,-75.7793872383553,45.3274607975202,joint,,,,,,SRID=4326;POINT(-75.7793872383553 45.3274607975202)
33,-98.1379225661172,19.082051029916,substation,,,,,,SRID=4326;POINT(-98.1379225661172 19.082051029916)
30225,-100.056022897811,25.9412600987799,joint,400000,60,,,,SRID=4326;POINT(-100.056022897811 25.9412600987799)
29692,-88.3555764234836,44.8483835266489,joint,,,,,,SRID=4326;POINT(-88.3555764234836 44.8483835266489)
25385,-93.3039285931373,36.5899226748762,joint,,,,,,SRID=4326;POINT(-93.3039285931373 36.5899226748762)
827,-77.278209325858,38.5517459475788,station,,,,,,SRID=4326;POINT(-77.278209325858 38.5517459475788)
12161,-81.0612788754417,46.4848482807643,sub_station,,,,,,SRID=4326;POINT(-81.0612788754417 46.4848482807643)
2108,-111.789223258256,40.3496663835882,station,,,,Rocky Mountain Power,,SRID=4326;POINT(-111.789223258256 40.3496663835882)
4569,-106.13352385123,28.7297937842357,station,,,,,,SRID=4326;POINT(-106.13352385123 28.7297937842357)
18366,-88.7344078706194,33.5735680198488,joint,,,,,,SRID=4326;POINT(-88.7344078706194 33.5735680198488)
29550,-74.1964910775383,41.4676358571056,merge,345000;115000,,Rock Tavern Substation (345kV);Rock Tavern Substation (115kV),Central Hudson Gas & Electric,,SRID=4326;POINT(-74.1964910775383 41.4676358571056)
2261,-90.571352096969,29.7479942917627,substation,230000,,Raceland Substation,Entergy Louisiana,,SRID=4326;POINT(-90.571352096969 29.7479942917627)
10862,-103.193474868167,32.4429618347595,substation,,,,,,SRID=4326;POINT(-103.193474868167 32.4429618347595)
17177,-81.6568350337553,39.3071437177389,substation,,,,,,SRID=4326;POINT(-81.6568350337553 39.3071437177389)
25714,-62.7079856389516,45.5960016936338,joint,138000,,,,,SRID=4326;POINT(-62.7079856389516 45.5960016936338)
16281,-81.5266677749189,35.8624910281155,substation,,,,Duke Energy,,SRID=4326;POINT(-81.5266677749189 35.8624910281155)
9755,-76.2453840930281,40.7774396837814,sub_station,,,Frackville Substation,PPL Electric Utilities,,SRID=4326;POINT(-76.2453840930281 40.7774396837814)
25970,-81.7274659196495,35.7222997671351,joint,,,,,,SRID=4326;POINT(-81.7274659196495 35.7222997671351)
6008,-77.9151291895029,42.675681413132,sub_station,,,,,,SRID=4326;POINT(-77.9151291895029 42.675681413132)
11249,-82.0352996917352,27.0182043000732,substation,230000;24000,60,Deepcreek Substation,Florida Power & Light,,SRID=4326;POINT(-82.0352996917352 27.0182043000732)
343,-120.91732555332,37.6682663302314,station,,60,,,,SRID=4326;POINT(-120.91732555332 37.6682663302314)
1782,-114.211387420583,34.4171194588628,substation,,,,,,SRID=4326;POINT(-114.211387420583 34.4171194588628)
21516,-103.532415912707,20.8103780892696,joint,400000,60,,,,SRID=4326;POINT(-103.532415912707 20.8103780892696)
23324,-101.757916868629,35.2942995599003,joint,230000,60,,,,SRID=4326;POINT(-101.757916868629 35.2942995599003)
5422,-72.1040913312346,41.4286032472661,substation,345000;115000,,Montville Substation,,,SRID=4326;POINT(-72.1040913312346 41.4286032472661)
3461,-75.4243014189171,39.7676330181837,sub_station,,,Pedricktown Substation,,,SRID=4326;POINT(-75.4243014189171 39.7676330181837)
626,-96.4868864029928,32.7578776525836,substation,345000;138000,60,Forney Substation,Oncor Electric Delivery,,SRID=4326;POINT(-96.4868864029928 32.7578776525836)
19487,-89.1607607012135,42.0704525931043,joint,345000,60,,,,SRID=4326;POINT(-89.1607607012135 42.0704525931043)
16908,-88.2688293071308,37.0157227381759,substation,,,,,,SRID=4326;POINT(-88.2688293071308 37.0157227381759)
6540,-97.5888923663952,37.613011013715,sub_station,,60,,,,SRID=4326;POINT(-97.5888923663952 37.613011013715)
30747,-118.167094696873,33.9470330427981,joint,66000;287000;220000;66000,60,,Southern California Edison,Victorville-Century (RS-B),SRID=4326;POINT(-118.167094696873 33.9470330427981)
10433,-115.289039465734,36.2404117718769,substation,,,,,,SRID=4326;POINT(-115.289039465734 36.2404117718769)
4415,-107.417164496347,24.818474056633,station,,,,,,SRID=4326;POINT(-107.417164496347 24.818474056633)
30212,-81.6370209795384,35.7266678717059,joint,,,,,,SRID=4326;POINT(-81.6370209795384 35.7266678717059)
29578,-97.0432236832791,44.8827115850105,merge,,,Watertown Substation,,,SRID=4326;POINT(-97.0432236832791 44.8827115850105)
7162,-101.029363227986,37.9529098471585,sub_station,,,,,,SRID=4326;POINT(-101.029363227986 37.9529098471585)
13325,-118.4599870455,34.0331884610411,substation,230000,,,LADWP,,SRID=4326;POINT(-118.4599870455 34.0331884610411)
14003,-82.4229236759366,34.717312764323,substation,,,,,,SRID=4326;POINT(-82.4229236759366 34.717312764323)
22921,-116.601272764574,44.1513062603213,joint,230000,60,,,,SRID=4326;POINT(-116.601272764574 44.1513062603213)
9932,-80.0326178199369,33.2002419829572,substation,,,,,,SRID=4326;POINT(-80.0326178199369 33.2002419829572)
5814,-75.6094484014183,41.4970158553644,sub_station,,,Lackawanna Substation,PPL Electric Utilities,,SRID=4326;POINT(-75.6094484014183 41.4970158553644)
4166,-79.0569216069697,35.8921188570199,substation,,,,,,SRID=4326;POINT(-79.0569216069697 35.8921188570199)
837,-77.5291426774158,38.7668461434171,station,,,,,,SRID=4326;POINT(-77.5291426774158 38.7668461434171)
9501,-124.082926650854,43.7430057490405,station,,,,,,SRID=4326;POINT(-124.082926650854 43.7430057490405)
7164,-99.7551472813688,37.8642610528994,sub_station,,,Spearville Substation,,,SRID=4326;POINT(-99.7551472813688 37.8642610528994)
9719,-86.6933896193755,33.4608380531774,station,,,South Jefferson Substation,,,SRID=4326;POINT(-86.6933896193755 33.4608380531774)
21105,-104.968787646539,39.4936859133012,joint,230000,,,,,SRID=4326;POINT(-104.968787646539 39.4936859133012)
8765,-98.1058276999579,29.7777577551701,substation,138000;12500,,River Oaks Substation,Pedernales Electric Cooperative,,SRID=4326;POINT(-98.1058276999579 29.7777577551701)
14476,-84.7262910921315,43.5750192394434,substation,,,,,,SRID=4326;POINT(-84.7262910921315 43.5750192394434)
6302,-90.1420698770641,35.0724628926296,plant,,,Allen Fossil Plant,Tennessee Valley Authority,,SRID=4326;POINT(-90.1420698770641 35.0724628926296)
19022,-97.6777121644633,32.3904289875147,joint,345000,60,,,,SRID=4326;POINT(-97.6777121644633 32.3904289875147)
15524,-115.629281424712,32.6013818312739,substation,,,,,,SRID=4326;POINT(-115.629281424712 32.6013818312739)
12439,-78.6783068788644,35.7754450515552,substation,,,,,,SRID=4326;POINT(-78.6783068788644 35.7754450515552)
13584,-82.3868475545445,38.4202129085463,sub_station,,,,,,SRID=4326;POINT(-82.3868475545445 38.4202129085463)
14734,-104.979414106786,39.9783646838577,substation,,,,United Power,,SRID=4326;POINT(-104.979414106786 39.9783646838577)
25641,-75.3406366686935,40.714075070898,joint,,,,,,SRID=4326;POINT(-75.3406366686935 40.714075070898)
1761,-81.2600403983516,28.5955024401133,sub_station,,,,Progress Energy,,SRID=4326;POINT(-81.2600403983516 28.5955024401133)
3724,-90.5275967926685,41.6813086090898,station,,,Sub 91,Mid-American Energy,,SRID=4326;POINT(-90.5275967926685 41.6813086090898)
12118,-104.798468053277,39.5510644330738,sub_station,,,,,,SRID=4326;POINT(-104.798468053277 39.5510644330738)
15837,-104.439063625242,33.0063663243854,substation,,,,,,SRID=4326;POINT(-104.439063625242 33.0063663243854)
22538,-80.9863762020078,35.2290548122831,joint,,,,,,SRID=4326;POINT(-80.9863762020078 35.2290548122831)
18558,-79.7563109275063,39.4624799700001,joint,,,,,,SRID=4326;POINT(-79.7563109275063 39.4624799700001)
24105,-91.1769987238685,30.4933891025548,joint,230000,60,,Entergy,1408,SRID=4326;POINT(-91.1769987238685 30.4933891025548)
9754,-76.5069260571581,41.0023275355881,sub_station,,,Columbia Substation,PPL Electric Utilities,,SRID=4326;POINT(-76.5069260571581 41.0023275355881)
1212,-103.014896747021,46.1204610405968,sub_station,,,,,,SRID=4326;POINT(-103.014896747021 46.1204610405968)
15945,-104.877025758497,39.6825450215934,substation,230000,,Jewell Substation,Public Service Company of Colorado (Xcel Energy),,SRID=4326;POINT(-104.877025758497 39.6825450215934)
1524,-79.569919942444,42.8979762069686,sub_station,,,,,,SRID=4326;POINT(-79.569919942444 42.8979762069686)
13155,-88.1610000201277,45.2881617232248,substation,,,,,,SRID=4326;POINT(-88.1610000201277 45.2881617232248)
23930,-90.5746749122683,30.0745463871752,joint,230000,60,,,,SRID=4326;POINT(-90.5746749122683 30.0745463871752)
4759,-80.2761204494431,27.2498155149283,substation,230000;138000;13000,60,Sandpiper Substation,FPL,,SRID=4326;POINT(-80.2761204494431 27.2498155149283)
12194,-104.625631445003,37.4187327092824,sub_station,,,,,,SRID=4326;POINT(-104.625631445003 37.4187327092824)
18078,-86.9803629265709,32.4414980043724,joint,,,,,,SRID=4326;POINT(-86.9803629265709 32.4414980043724)
10051,-80.1635986473474,35.0894142388379,sub_station,,,,,,SRID=4326;POINT(-80.1635986473474 35.0894142388379)
7857,-80.4518327358915,25.44709474867,substation,138000;14000,60,Florida City Substation,,,SRID=4326;POINT(-80.4518327358915 25.44709474867)
1223,-121.113736721195,45.5953676483722,station,,,Celilo Converter Station,,,SRID=4326;POINT(-121.113736721195 45.5953676483722)
30846,-76.4729943160267,37.150317417663,joint,115000;230000,,115kV transmission line,,,SRID=4326;POINT(-76.4729943160267 37.150317417663)
9192,-83.562797712753,31.9865905074043,sub_station,,,,,,SRID=4326;POINT(-83.562797712753 31.9865905074043)
28980,-93.6345496055617,45.3215442350851,merge,,,,,,SRID=4326;POINT(-93.6345496055617 45.3215442350851)
23351,-85.4394386124402,43.2094408580201,joint,345000,60,,,,SRID=4326;POINT(-85.4394386124402 43.2094408580201)
31023,-91.2387309349076,30.3230723136278,joint,230000,60,,,,SRID=4326;POINT(-91.2387309349076 30.3230723136278)
25110,-77.765200130821,38.5433809151235,joint,115000;500000;500000;115000,60,500kV transmission line;500kV transmission line; 115kV transmission line,,,SRID=4326;POINT(-77.765200130821 38.5433809151235)
25280,-122.239286067793,47.3371889123176,joint,230000;500000;230000,60,,,,SRID=4326;POINT(-122.239286067793 47.3371889123176)
22683,-65.893479908401,47.8489291123222,joint,,,,,,SRID=4326;POINT(-65.893479908401 47.8489291123222)
18473,-96.0500679064018,35.7765499537394,joint,,,,,,SRID=4326;POINT(-96.0500679064018 35.7765499537394)
28831,-102.335662829317,39.3614887707314,merge,,,,,,SRID=4326;POINT(-102.335662829317 39.3614887707314)
9863,-76.8784143339897,35.2934289311208,station,,,,,,SRID=4326;POINT(-76.8784143339897 35.2934289311208)
3712,-104.67636709451,39.7923634273269,station,,,Sky Ranch Substation,,,SRID=4326;POINT(-104.67636709451 39.7923634273269)
26159,-111.880605464938,33.2912836718699,joint,,,,,,SRID=4326;POINT(-111.880605464938 33.2912836718699)
20510,-98.2274131158775,19.1867410274631,joint,,,,,,SRID=4326;POINT(-98.2274131158775 19.1867410274631)
18822,-89.7370353458678,36.5769440723454,joint,,,,,,SRID=4326;POINT(-89.7370353458678 36.5769440723454)
24781,-90.0440877744805,29.9906379809373,joint,115000;230000,,230kV transmission line,,,SRID=4326;POINT(-90.0440877744805 29.9906379809373)
1389,-94.1645632616309,39.1692995557597,substation,,,Sibley Substation,Kansas City Power & Light Greater Missouri Operations,,SRID=4326;POINT(-94.1645632616309 39.1692995557597)
4986,-71.7374227932073,42.4519271308172,sub_station,,,,,,SRID=4326;POINT(-71.7374227932073 42.4519271308172)
19984,-83.0076438021072,42.7610336055831,joint,345000,60,,,,SRID=4326;POINT(-83.0076438021072 42.7610336055831)
27884,-118.432744580939,33.9761187625609,joint,66000;230000,,,LADWP,,SRID=4326;POINT(-118.432744580939 33.9761187625609)
7474,-115.434519678688,33.1923312329291,station,,,,,,SRID=4326;POINT(-115.434519678688 33.1923312329291)
16132,-94.8964029643067,32.226296330894,substation,,,,,,SRID=4326;POINT(-94.8964029643067 32.226296330894)
21958,-72.8884463284868,41.4551140578078,joint,115000,,115kV transmission line,,1640,SRID=4326;POINT(-72.8884463284868 41.4551140578078)
22821,-117.747113435341,44.8573412129498,joint,230000,60,,Idaho Power,,SRID=4326;POINT(-117.747113435341 44.8573412129498)
4914,-81.5376439041178,30.107370154947,substation,230000,60,Bartram Substation,JEA,,SRID=4326;POINT(-81.5376439041178 30.107370154947)
2741,-78.5810487148801,42.8326653129266,substation,,,Stolle Road Substation,,,SRID=4326;POINT(-78.5810487148801 42.8326653129266)
31282,-110.094593843874,41.8809970679407,joint,,,,,,SRID=4326;POINT(-110.094593843874 41.8809970679407)
17742,-90.4402201111069,38.5461579088125,station,,,,,,SRID=4326;POINT(-90.4402201111069 38.5461579088125)
29723,-64.4283318300293,48.9812994091415,joint,,,,,,SRID=4326;POINT(-64.4283318300293 48.9812994091415)
7903,-122.391636706139,49.0686792024414,sub_station,,,,,,SRID=4326;POINT(-122.391636706139 49.0686792024414)
14956,-82.4659200549983,40.7779166248935,substation,,,,,,SRID=4326;POINT(-82.4659200549983 40.7779166248935)
29949,-122.176094050042,47.8105153491533,joint,230000,,,,,SRID=4326;POINT(-122.176094050042 47.8105153491533)
12125,-80.052050866376,33.0028568322541,sub_station,,,,,,SRID=4326;POINT(-80.052050866376 33.0028568322541)
21018,-71.876185589626,46.8209032922518,joint,735000,,HQ 7002,Hydro-Québec,7002,SRID=4326;POINT(-71.876185589626 46.8209032922518)
23393,-79.0366783687411,41.818481395367,joint,230000,60,Glade Tap - Lewis Run 230kV,Pennsylvania Electric Company,,SRID=4326;POINT(-79.0366783687411 41.818481395367)
19121,-74.1134332470241,40.7896076848206,joint,230000,,Belleville - Penhorn 230kV transmission line;Athenia - NJT Meadows 230kV transmission line,PJM,X-2250,SRID=4326;POINT(-74.1134332470241 40.7896076848206)
16150,-114.831802821941,37.5208827294692,substation,,,,,,SRID=4326;POINT(-114.831802821941 37.5208827294692)
1764,-81.3591458633209,28.675287694615,sub_station,,,Altamonte Springs Substation,Progress Energy,,SRID=4326;POINT(-81.3591458633209 28.675287694615)
333,-78.6941950585023,35.8290391864091,substation,,,,,,SRID=4326;POINT(-78.6941950585023 35.8290391864091)
21318,-75.5255074388825,40.1535270663598,joint,,,,,,SRID=4326;POINT(-75.5255074388825 40.1535270663598)
20231,-76.3182201019675,45.3774175746221,joint,,,,,,SRID=4326;POINT(-76.3182201019675 45.3774175746221)
23285,-95.1364055344738,29.4879919623966,joint,345000,60,,,,SRID=4326;POINT(-95.1364055344738 29.4879919623966)
13750,-111.758285181691,40.3365842225122,station,,,,,,SRID=4326;POINT(-111.758285181691 40.3365842225122)
10851,-103.143069974226,32.6823996463951,sub_station,,,,,,SRID=4326;POINT(-103.143069974226 32.6823996463951)
4997,-71.7299703454014,42.2329546683496,sub_station,,,Wyman-Gordon Substation,,,SRID=4326;POINT(-71.7299703454014 42.2329546683496)
267,-117.748973405894,33.5976504444276,substation,66000;12000,60,Borrego Substation,Southern California Edison,Borrego,SRID=4326;POINT(-117.748973405894 33.5976504444276)
9945,-80.1439927913418,34.1203216305292,station,,,,,,SRID=4326;POINT(-80.1439927913418 34.1203216305292)
25478,-123.954084695057,49.1221115732997,joint,,,,,,SRID=4326;POINT(-123.954084695057 49.1221115732997)
3603,-87.5160759468021,41.7043505950639,station,,,,,,SRID=4326;POINT(-87.5160759468021 41.7043505950639)
11469,-95.9054344971047,40.5959253687899,station,,,,,,SRID=4326;POINT(-95.9054344971047 40.5959253687899)
13714,-99.121756072134,38.1607139295159,substation,,,,,,SRID=4326;POINT(-99.121756072134 38.1607139295159)
5996,-78.077082850949,42.6537996938393,sub_station,,,,,,SRID=4326;POINT(-78.077082850949 42.6537996938393)
8321,-83.4060963897358,34.0431855701505,sub_station,,,,,,SRID=4326;POINT(-83.4060963897358 34.0431855701505)
17956,-88.2762998642263,38.9372999940414,station,,,Newton Power Plant,,,SRID=4326;POINT(-88.2762998642263 38.9372999940414)
3006,-77.5518764863309,37.7781766693527,sub_station,,,,,,SRID=4326;POINT(-77.5518764863309 37.7781766693527)
7103,-112.604357934308,33.8344550410247,substation,,,,,,SRID=4326;POINT(-112.604357934308 33.8344550410247)
2855,-74.9319785607106,39.9011031861303,station,,,Marlton Substation,,,SRID=4326;POINT(-74.9319785607106 39.9011031861303)
2576,-94.6473579544903,39.2772250924351,station,,,,,,SRID=4326;POINT(-94.6473579544903 39.2772250924351)
4278,-96.1628088468366,19.1955995349426,sub_station,,,,,,SRID=4326;POINT(-96.1628088468366 19.1955995349426)
29664,-83.3967040996829,34.0434959980606,joint,230000,,,,,SRID=4326;POINT(-83.3967040996829 34.0434959980606)
7605,-83.1130837264545,42.272233294617,station,,,,,,SRID=4326;POINT(-83.1130837264545 42.272233294617)
2618,-94.6665606753796,39.2605104720854,substation,,,,,,SRID=4326;POINT(-94.6665606753796 39.2605104720854)
29621,-95.7170516568808,29.6725849149678,merge,345000;138000,60,O'Brien Substation,CenterPoint Energy,OB,SRID=4326;POINT(-95.7170516568808 29.6725849149678)
6757,-85.0454178734464,33.4069095297791,substation,,,,,,SRID=4326;POINT(-85.0454178734464 33.4069095297791)
20351,-87.6196737021848,41.432419190843,joint,345000,60,,,,SRID=4326;POINT(-87.6196737021848 41.432419190843)
26153,-99.9668774147179,20.414608162668,joint,230000,60,,,,SRID=4326;POINT(-99.9668774147179 20.414608162668)
23792,-79.7106476751524,34.9185772839078,joint,230000,60,Rockingham - West End 230kV,Carolina Power & Light Company,,SRID=4326;POINT(-79.7106476751524 34.9185772839078)
8057,-119.69560399444,39.0868365366535,sub_station,,,,,,SRID=4326;POINT(-119.69560399444 39.0868365366535)
21353,-96.1410711074389,18.0769788195429,joint,400000,60,,,,SRID=4326;POINT(-96.1410711074389 18.0769788195429)
699,-111.998909033147,41.2091956298457,station,,,,,,SRID=4326;POINT(-111.998909033147 41.2091956298457)
16762,-71.1140602002608,42.3637592190523,substation,115000,60,Putnam Substation,,831,SRID=4326;POINT(-71.1140602002608 42.3637592190523)
24401,-83.6511588729139,42.25975286918,joint,,,,,,SRID=4326;POINT(-83.6511588729139 42.25975286918)
28731,-106.71226841354,32.3326426571667,merge,,,Arroyo Substation,,,SRID=4326;POINT(-106.71226841354 32.3326426571667)
21345,-97.0870130017972,32.6406804619558,joint,345000,60,,,,SRID=4326;POINT(-97.0870130017972 32.6406804619558)
5116,-71.3982183671412,42.0596324600322,substation,115000,60,Union Street Substation,,,SRID=4326;POINT(-71.3982183671412 42.0596324600322)
8923,-84.555252902072,33.981576197926,sub_station,,,,,,SRID=4326;POINT(-84.555252902072 33.981576197926)
24911,-84.41731967182,42.7338683029411,joint,,,,,,SRID=4326;POINT(-84.41731967182 42.7338683029411)
8608,-111.638509541223,33.4446864134722,substation,,,,,,SRID=4326;POINT(-111.638509541223 33.4446864134722)
18291,-80.6834499151582,34.2649810049495,joint,,,,,,SRID=4326;POINT(-80.6834499151582 34.2649810049495)
1947,-75.9984449734255,36.7904199186741,sub_station,,,,,,SRID=4326;POINT(-75.9984449734255 36.7904199186741)
26088,-88.363229744439,49.1361747718047,joint,,,,,,SRID=4326;POINT(-88.363229744439 49.1361747718047)
18356,-93.4912578725959,31.6668970168762,joint,,,,,,SRID=4326;POINT(-93.4912578725959 31.6668970168762)
7248,-86.5840519376431,32.3777861377019,substation,,,Autaugaville Substation,,,SRID=4326;POINT(-86.5840519376431 32.3777861377019)
8490,-115.746344471296,42.9418325158881,station,,,,,,SRID=4326;POINT(-115.746344471296 42.9418325158881)
24444,-81.7983411989359,28.0467092120673,joint,230000,60,,TECO,,SRID=4326;POINT(-81.7983411989359 28.0467092120673)
19164,-84.4197362297658,39.1629962997511,joint,,,,,,SRID=4326;POINT(-84.4197362297658 39.1629962997511)
29634,-81.901223802389,46.2830656604937,joint,,,,,,SRID=4326;POINT(-81.901223802389 46.2830656604937)
9097,-81.4742337534098,41.3034570421707,substation,,,Chamberlin Substation,FirstEnergy,,SRID=4326;POINT(-81.4742337534098 41.3034570421707)
9851,-79.034545150898,34.5646188636491,station,,,,,,SRID=4326;POINT(-79.034545150898 34.5646188636491)
19961,-114.884185768956,36.4038754068417,joint,230000,60,,,,SRID=4326;POINT(-114.884185768956 36.4038754068417)
2474,-86.8378155116475,41.713280968915,substation,,,,,,SRID=4326;POINT(-86.8378155116475 41.713280968915)
12649,-120.825005368447,45.7269851744146,sub_station,,,,,,SRID=4326;POINT(-120.825005368447 45.7269851744146)
6039,-78.8290417991574,42.8056146064749,sub_station,,,,,,SRID=4326;POINT(-78.8290417991574 42.8056146064749)
15258,-84.4654238414697,38.0464180200534,substation,,,,,,SRID=4326;POINT(-84.4654238414697 38.0464180200534)
29044,-84.697045216157,30.7410085574623,merge,,,,,,SRID=4326;POINT(-84.697045216157 30.7410085574623)
9968,-81.6977202875467,33.8721761266991,station,,,,,,SRID=4326;POINT(-81.6977202875467 33.8721761266991)
22349,-121.141363959732,38.1187149892086,joint,,,,,,SRID=4326;POINT(-121.141363959732 38.1187149892086)
28113,-71.1876004308345,42.6847894336846,merge,,,,,,SRID=4326;POINT(-71.1876004308345 42.6847894336846)
26192,-103.80526453772,19.2914503090191,joint,230000,60,,,,SRID=4326;POINT(-103.80526453772 19.2914503090191)
24504,-80.3473183021463,42.9755398928999,joint,,,,,,SRID=4326;POINT(-80.3473183021463 42.9755398928999)
14149,-85.1654863339753,34.31781727382,sub_station,,,,,,SRID=4326;POINT(-85.1654863339753 34.31781727382)
8783,-104.680175473676,40.3855459379825,substation,,,,,,SRID=4326;POINT(-104.680175473676 40.3855459379825)
18276,-78.9143671732535,42.9781192731027,joint,,,,,,SRID=4326;POINT(-78.9143671732535 42.9781192731027)
22701,-98.3350446718127,40.3893358793225,joint,115000;345000;345000;115000,60,Moore - Pauline 345kv,,,SRID=4326;POINT(-98.3350446718127 40.3893358793225)
20390,-81.4040259744663,40.7188719048304,joint,345000;138000,,South Canton - Canton Central 345 kV transmission line;138kV transmission line,,,SRID=4326;POINT(-81.4040259744663 40.7188719048304)
20479,-78.8007135811481,42.9926086777994,joint,230000,60,,,,SRID=4326;POINT(-78.8007135811481 42.9926086777994)
1987,-76.1896763357629,36.6904166914182,station,,,Fentress Substation,,,SRID=4326;POINT(-76.1896763357629 36.6904166914182)
28506,-81.0112595182244,35.0524808066174,merge,,,Switching Station,,,SRID=4326;POINT(-81.0112595182244 35.0524808066174)
18692,-79.195429723729,36.5158533873336,joint,230000,60,,,,SRID=4326;POINT(-79.195429723729 36.5158533873336)
6394,-78.5287066928866,36.6008001077441,substation,,,,,,SRID=4326;POINT(-78.5287066928866 36.6008001077441)
24075,-84.3871898178645,35.6900630897477,joint,161000,,161kV transmission line,TVA,,SRID=4326;POINT(-84.3871898178645 35.6900630897477)
21152,-88.7928881956156,35.7092527087926,joint,500000,,Johnsonville - Jackson 500kV transmission line,TVA,,SRID=4326;POINT(-88.7928881956156 35.7092527087926)
17968,-63.6189723788058,44.6425872902602,substation,,,,,,SRID=4326;POINT(-63.6189723788058 44.6425872902602)
6409,-76.6966181677494,36.7712787479227,sub_station,,,Myrtle Substation,,,SRID=4326;POINT(-76.6966181677494 36.7712787479227)
18346,-97.5316513094941,38.1623318648281,joint,345000;115000,60,,,,SRID=4326;POINT(-97.5316513094941 38.1623318648281)
24726,-82.4296409785092,42.7953669024412,joint,,,,,,SRID=4326;POINT(-82.4296409785092 42.7953669024412)
25930,-111.88404861759,40.3824315059229,joint,,,,,,SRID=4326;POINT(-111.88404861759 40.3824315059229)
10537,-91.0986254611443,30.3912424805456,substation,230000,,,,,SRID=4326;POINT(-91.0986254611443 30.3912424805456)
8164,-82.8904813455862,32.1159324747978,sub_station,,,,,,SRID=4326;POINT(-82.8904813455862 32.1159324747978)
23253,-111.791345265046,32.8972566558582,joint,230000,60,,,,SRID=4326;POINT(-111.791345265046 32.8972566558582)
6721,-84.3789621445968,33.9666707303588,substation,,,Bull Sluice Substation,,,SRID=4326;POINT(-84.3789621445968 33.9666707303588)
31075,-111.953803923116,40.7063307147199,joint,345000;138000,,,,,SRID=4326;POINT(-111.953803923116 40.7063307147199)
24721,-78.4935940483837,42.2658433661798,joint,,,,,,SRID=4326;POINT(-78.4935940483837 42.2658433661798)
7696,-110.340819688092,41.7788082925761,sub_station,,,,,,SRID=4326;POINT(-110.340819688092 41.7788082925761)
19820,-105.134736842573,39.9399878096963,joint,,,,,,SRID=4326;POINT(-105.134736842573 39.9399878096963)
22471,-96.890893437789,37.8152488016156,joint,,60,,,,SRID=4326;POINT(-96.890893437789 37.8152488016156)
